,period,location,stateDescription,sectorid,sectorDescription,fueltypeid,fuelTypeDescription,total-consumption-btu,total-consumption-btu-units
2672,2017-11,US,U.S. Total,99,All Sectors,WWW,wood and wood wastes,109.3862,million MMBtu
2673,2017-11,US,U.S. Total,99,All Sectors,WOO,waste oil and other oils,0.85879,million MMBtu
2674,2017-11,US,U.S. Total,99,All Sectors,SUB,subbituminous coal,395.1756,million MMBtu
2675,2017-11,US,U.S. Total,99,All Sectors,STH,solar thermal,1.20835,million MMBtu
2676,2017-11,US,U.S. Total,99,All Sectors,SPV,solar photovoltaic,28.35408,million MMBtu
2677,2017-11,US,U.S. Total,99,All Sectors,RFO,residual fuel oil,5.45627,million MMBtu
2678,2017-11,US,U.S. Total,99,All Sectors,REN,renewable,574.32679,million MMBtu
2679,2017-11,US,U.S. Total,99,All Sectors,RC,refined coal,199.35207,million MMBtu
2680,2017-11,US,U.S. Total,99,All Sectors,PET,petroleum,21.21117,million MMBtu
2681,2017-11,US,U.S. Total,99,All Sectors,PEL,petroleum liquids,11.03043,million MMBtu
2682,2017-11,US,U.S. Total,99,All Sectors,PC,petroleum coke,10.18074,million MMBtu
2683,2017-11,US,U.S. Total,99,All Sectors,OTH,other,18.20606,million MMBtu
2684,2017-11,US,U.S. Total,99,All Sectors,ORW,other renewables,8.25956,million MMBtu
2685,2017-11,US,U.S. Total,99,All Sectors,OOG,other gases,24.52954,million MMBtu
2686,2017-11,US,U.S. Total,99,All Sectors,OBW,biomass,20.17574,million MMBtu
2687,2017-11,US,U.S. Total,99,All Sectors,OB2,biomass,8.25956,million MMBtu
2688,2017-11,US,U.S. Total,99,All Sectors,NUC,nuclear,696.9748,million MMBtu
2689,2017-11,US,U.S. Total,99,All Sectors,NGO,natural gas & other gases,832.07609,million MMBtu
2690,2017-11,US,U.S. Total,99,All Sectors,NG,natural gas,807.54655,million MMBtu
2691,2017-11,US,U.S. Total,99,All Sectors,MSB,biogenic municipal solid waste,11.91618,million MMBtu
2692,2017-11,US,U.S. Total,99,All Sectors,BIT,bituminous coal,311.37379,million MMBtu
2693,2017-11,US,U.S. Total,99,All Sectors,BIS,bituminous coal and synthetic coal,311.37379,million MMBtu
2694,2017-11,US,U.S. Total,99,All Sectors,BIO,biomass,141.15909,million MMBtu
2695,2017-11,US,U.S. Total,99,All Sectors,AOR,all renewables,391.09234,million MMBtu
2696,2017-10,US,U.S. Total,99,All Sectors,HPS,hydro-electric pumped storage,0.0,million MMBtu
2697,2017-10,US,U.S. Total,99,All Sectors,PET,petroleum,19.61421,million MMBtu
2698,2017-10,US,U.S. Total,99,All Sectors,PEL,petroleum liquids,10.98832,million MMBtu
2699,2017-10,US,U.S. Total,99,All Sectors,PC,petroleum coke,8.62589,million MMBtu
2700,2017-10,US,U.S. Total,99,All Sectors,OTH,other,17.6521,million MMBtu
2701,2017-10,US,U.S. Total,99,All Sectors,ORW,other renewables,7.03545,million MMBtu
2702,2017-10,US,U.S. Total,99,All Sectors,OOG,other gases,25.04103,million MMBtu
2703,2017-10,US,U.S. Total,99,All Sectors,OBW,biomass,18.92448,million MMBtu
2704,2017-10,US,U.S. Total,99,All Sectors,OB2,biomass,7.03545,million MMBtu
2705,2017-10,US,U.S. Total,99,All Sectors,GEO,geothermal,11.18573,million MMBtu
2706,2017-10,US,U.S. Total,99,All Sectors,FOS,fossil fuels,1928.89692,million MMBtu
2707,2017-10,US,U.S. Total,99,All Sectors,DPV,estimated small scale solar photovoltaic,,million MMBtu
2708,2017-10,US,U.S. Total,99,All Sectors,DFO,distillate fuel oil,4.52243,million MMBtu
2709,2017-10,US,U.S. Total,99,All Sectors,COW,all coal products,966.35403,million MMBtu
2710,2017-10,US,U.S. Total,99,All Sectors,COL,"coal, excluding waste coal",958.98362,million MMBtu
2711,2017-10,US,U.S. Total,99,All Sectors,BIT,bituminous coal,343.42817,million MMBtu
2712,2017-10,US,U.S. Total,99,All Sectors,BIS,bituminous coal and synthetic coal,343.42817,million MMBtu
2713,2017-10,US,U.S. Total,99,All Sectors,BIO,biomass,136.42392,million MMBtu
2714,2017-10,US,U.S. Total,99,All Sectors,AOR,all renewables,414.95625,million MMBtu
2715,2017-10,US,U.S. Total,99,All Sectors,ANT,anthracite coal,0.0,million MMBtu
2716,2017-10,US,U.S. Total,99,All Sectors,ALL,all fuels,3214.80895,million MMBtu
2717,2017-10,US,U.S. Total,99,All Sectors,WWW,wood and wood wastes,106.22182,million MMBtu
2718,2017-10,US,U.S. Total,99,All Sectors,WOO,waste oil and other oils,0.73231,million MMBtu
2719,2017-10,US,U.S. Total,99,All Sectors,WOC,waste coal,7.37041,million MMBtu
2720,2017-10,US,U.S. Total,99,All Sectors,WNT,onshore wind turbine,224.41493,million MMBtu
2721,2017-10,US,U.S. Total,99,All Sectors,WNS,offshore wind turbine,0.09393,million MMBtu
2722,2017-10,US,U.S. Total,99,All Sectors,WND,wind,224.50886,million MMBtu
2723,2017-10,US,U.S. Total,99,All Sectors,WAS,renewable waste products,30.20209,million MMBtu
2724,2017-10,US,U.S. Total,99,All Sectors,SPV,solar photovoltaic,39.94283,million MMBtu
2725,2017-10,US,U.S. Total,99,All Sectors,RFO,residual fuel oil,5.73358,million MMBtu
2726,2017-10,US,U.S. Total,99,All Sectors,REN,renewable,578.01205,million MMBtu
2727,2017-10,US,U.S. Total,99,All Sectors,RC,refined coal,168.56504,million MMBtu
2728,2017-10,US,U.S. Total,99,All Sectors,NUC,nuclear,690.24788,million MMBtu
2729,2017-10,US,U.S. Total,99,All Sectors,NGO,natural gas & other gases,942.92869,million MMBtu
2730,2017-10,US,U.S. Total,99,All Sectors,NG,natural gas,917.88766,million MMBtu
2731,2017-10,US,U.S. Total,99,All Sectors,MSB,biogenic municipal solid waste,11.88903,million MMBtu
2732,2017-10,US,U.S. Total,99,All Sectors,TSN,estimated total solar,,million MMBtu
2733,2017-10,US,U.S. Total,99,All Sectors,TPV,estimated total solar photovoltaic,,million MMBtu
2734,2017-10,US,U.S. Total,99,All Sectors,SUN,solar,42.83775,million MMBtu
2735,2017-10,US,U.S. Total,99,All Sectors,SUB,subbituminous coal,387.86882,million MMBtu
2736,2017-10,US,U.S. Total,99,All Sectors,STH,solar thermal,2.89492,million MMBtu
2737,2017-10,US,U.S. Total,99,All Sectors,MLG,municiapl landfill gas,23.16665,million MMBtu
2738,2017-10,US,U.S. Total,99,All Sectors,LIG,lignite coal,59.12159,million MMBtu
2739,2017-10,US,U.S. Total,99,All Sectors,LFG,landfill gas,11.27762,million MMBtu
2740,2017-10,US,U.S. Total,99,All Sectors,HYC,conventional hydroelectric,163.0558,million MMBtu
2741,2017-09,US,U.S. Total,99,All Sectors,ALL,all fuels,3366.02858,million MMBtu
2742,2017-09,US,U.S. Total,99,All Sectors,WAS,renewable waste products,28.32181,million MMBtu
2743,2017-09,US,U.S. Total,99,All Sectors,WNS,offshore wind turbine,0.0525,million MMBtu
2744,2017-09,US,U.S. Total,99,All Sectors,WND,wind,165.02118,million MMBtu
2745,2017-09,US,U.S. Total,99,All Sectors,TSN,estimated total solar,,million MMBtu
2746,2017-09,US,U.S. Total,99,All Sectors,TPV,estimated total solar photovoltaic,,million MMBtu
2747,2017-09,US,U.S. Total,99,All Sectors,SUN,solar,46.61298,million MMBtu
2748,2017-09,US,U.S. Total,99,All Sectors,SUB,subbituminous coal,442.19581,million MMBtu
2749,2017-09,US,U.S. Total,99,All Sectors,STH,solar thermal,3.21992,million MMBtu
2750,2017-09,US,U.S. Total,99,All Sectors,SPV,solar photovoltaic,43.39307,million MMBtu
2751,2017-09,US,U.S. Total,99,All Sectors,RFO,residual fuel oil,5.54183,million MMBtu
2752,2017-09,US,U.S. Total,99,All Sectors,REN,renewable,530.84701,million MMBtu
2753,2017-09,US,U.S. Total,99,All Sectors,RC,refined coal,182.94495,million MMBtu
2754,2017-09,US,U.S. Total,99,All Sectors,PET,petroleum,20.25181,million MMBtu
2755,2017-09,US,U.S. Total,99,All Sectors,PEL,petroleum liquids,10.46759,million MMBtu
2756,2017-09,US,U.S. Total,99,All Sectors,PC,petroleum coke,9.78422,million MMBtu
2757,2017-09,US,U.S. Total,99,All Sectors,OTH,other,18.13091,million MMBtu
2758,2017-09,US,U.S. Total,99,All Sectors,ORW,other renewables,5.27511,million MMBtu
2759,2017-09,US,U.S. Total,99,All Sectors,OOG,other gases,24.13532,million MMBtu
2760,2017-09,US,U.S. Total,99,All Sectors,WWW,wood and wood wastes,102.17817,million MMBtu
2761,2017-09,US,U.S. Total,99,All Sectors,WOO,waste oil and other oils,0.71455,million MMBtu
2762,2017-09,US,U.S. Total,99,All Sectors,WOC,waste coal,9.10743,million MMBtu
2763,2017-09,US,U.S. Total,99,All Sectors,WNT,onshore wind turbine,164.96869,million MMBtu
2764,2017-09,US,U.S. Total,99,All Sectors,OBW,biomass,17.12412,million MMBtu
2765,2017-09,US,U.S. Total,99,All Sectors,OB2,biomass,5.27511,million MMBtu
2766,2017-09,US,U.S. Total,99,All Sectors,NUC,nuclear,712.39628,million MMBtu
2767,2017-09,US,U.S. Total,99,All Sectors,NGO,natural gas & other gases,1032.25581,million MMBtu
2768,2017-09,US,U.S. Total,99,All Sectors,NG,natural gas,1008.1205,million MMBtu
2769,2017-09,US,U.S. Total,99,All Sectors,MSB,biogenic municipal solid waste,11.84901,million MMBtu
2770,2017-09,US,U.S. Total,99,All Sectors,MLG,municiapl landfill gas,23.0467,million MMBtu
2771,2017-09,US,U.S. Total,99,All Sectors,LIG,lignite coal,61.21496,million MMBtu
2772,2017-09,US,U.S. Total,99,All Sectors,LFG,landfill gas,11.1977,million MMBtu
2773,2017-09,US,U.S. Total,99,All Sectors,HYC,conventional hydroelectric,176.44573,million MMBtu
2774,2017-09,US,U.S. Total,99,All Sectors,HPS,hydro-electric pumped storage,0.0,million MMBtu
2775,2017-09,US,U.S. Total,99,All Sectors,GEO,geothermal,12.26714,million MMBtu
2776,2017-09,US,U.S. Total,99,All Sectors,FOS,fossil fuels,2104.65438,million MMBtu
2777,2017-09,US,U.S. Total,99,All Sectors,DPV,estimated small scale solar photovoltaic,,million MMBtu
2778,2017-09,US,U.S. Total,99,All Sectors,DFO,distillate fuel oil,4.21121,million MMBtu
2779,2017-09,US,U.S. Total,99,All Sectors,COW,all coal products,1052.14676,million MMBtu
2780,2017-09,US,U.S. Total,99,All Sectors,COL,"coal, excluding waste coal",1043.03933,million MMBtu
2781,2017-09,US,U.S. Total,99,All Sectors,BIT,bituminous coal,356.68361,million MMBtu
2782,2017-09,US,U.S. Total,99,All Sectors,BIS,bituminous coal and synthetic coal,356.68361,million MMBtu
2783,2017-09,US,U.S. Total,99,All Sectors,BIO,biomass,130.49999,million MMBtu
2784,2017-09,US,U.S. Total,99,All Sectors,AOR,all renewables,354.40129,million MMBtu
2785,2017-08,US,U.S. Total,99,All Sectors,MSB,biogenic municipal solid waste,13.17405,million MMBtu
2786,2017-08,US,U.S. Total,99,All Sectors,WWW,wood and wood wastes,115.25685,million MMBtu
2787,2017-08,US,U.S. Total,99,All Sectors,WOO,waste oil and other oils,0.82094,million MMBtu
2788,2017-08,US,U.S. Total,99,All Sectors,WOC,waste coal,10.27896,million MMBtu
2789,2017-08,US,U.S. Total,99,All Sectors,WNT,onshore wind turbine,127.81319,million MMBtu
2790,2017-08,US,U.S. Total,99,All Sectors,WNS,offshore wind turbine,0.05263,million MMBtu
2791,2017-08,US,U.S. Total,99,All Sectors,WND,wind,127.86582,million MMBtu
2792,2017-08,US,U.S. Total,99,All Sectors,WAS,renewable waste products,30.89474,million MMBtu
2793,2017-08,US,U.S. Total,99,All Sectors,TSN,estimated total solar,,million MMBtu
2794,2017-08,US,U.S. Total,99,All Sectors,MLG,municiapl landfill gas,24.92305,million MMBtu
2795,2017-08,US,U.S. Total,99,All Sectors,LIG,lignite coal,62.44174,million MMBtu
2796,2017-08,US,U.S. Total,99,All Sectors,LFG,landfill gas,11.74901,million MMBtu
2797,2017-08,US,U.S. Total,99,All Sectors,HYC,conventional hydroelectric,202.99866,million MMBtu
2798,2017-08,US,U.S. Total,99,All Sectors,HPS,hydro-electric pumped storage,0.0,million MMBtu
2799,2017-08,US,U.S. Total,99,All Sectors,GEO,geothermal,12.55728,million MMBtu
2800,2017-08,US,U.S. Total,99,All Sectors,FOS,fossil fuels,2504.97798,million MMBtu
2801,2017-08,US,U.S. Total,99,All Sectors,DPV,estimated small scale solar photovoltaic,,million MMBtu
2802,2017-08,US,U.S. Total,99,All Sectors,DFO,distillate fuel oil,3.8848,million MMBtu
2803,2017-08,US,U.S. Total,99,All Sectors,COW,all coal products,1274.16457,million MMBtu
2804,2017-08,US,U.S. Total,99,All Sectors,COL,"coal, excluding waste coal",1263.88561,million MMBtu
2805,2017-08,US,U.S. Total,99,All Sectors,BIT,bituminous coal,444.23017,million MMBtu
2806,2017-08,US,U.S. Total,99,All Sectors,BIS,bituminous coal and synthetic coal,444.23017,million MMBtu
2807,2017-08,US,U.S. Total,99,All Sectors,BIO,biomass,146.15159,million MMBtu
2808,2017-08,US,U.S. Total,99,All Sectors,AOR,all renewables,336.03538,million MMBtu
2809,2017-08,US,U.S. Total,99,All Sectors,ALL,all fuels,3821.91192,million MMBtu
2810,2017-08,US,U.S. Total,99,All Sectors,TPV,estimated total solar photovoltaic,,million MMBtu
2811,2017-08,US,U.S. Total,99,All Sectors,SUN,solar,49.46069,million MMBtu
2812,2017-08,US,U.S. Total,99,All Sectors,SUB,subbituminous coal,510.8641,million MMBtu
2813,2017-08,US,U.S. Total,99,All Sectors,STH,solar thermal,3.1416,million MMBtu
2814,2017-08,US,U.S. Total,99,All Sectors,SPV,solar photovoltaic,46.31909,million MMBtu
2815,2017-08,US,U.S. Total,99,All Sectors,RFO,residual fuel oil,6.13749,million MMBtu
2816,2017-08,US,U.S. Total,99,All Sectors,REN,renewable,539.03404,million MMBtu
2817,2017-08,US,U.S. Total,99,All Sectors,RC,refined coal,246.3496,million MMBtu
2818,2017-08,US,U.S. Total,99,All Sectors,PET,petroleum,21.63431,million MMBtu
2819,2017-08,US,U.S. Total,99,All Sectors,PEL,petroleum liquids,10.84323,million MMBtu
2820,2017-08,US,U.S. Total,99,All Sectors,PC,petroleum coke,10.79108,million MMBtu
2821,2017-08,US,U.S. Total,99,All Sectors,OTH,other,20.82413,million MMBtu
2822,2017-08,US,U.S. Total,99,All Sectors,ORW,other renewables,5.97169,million MMBtu
2823,2017-08,US,U.S. Total,99,All Sectors,OOG,other gases,25.28233,million MMBtu
2824,2017-08,US,U.S. Total,99,All Sectors,OBW,biomass,19.14574,million MMBtu
2825,2017-08,US,U.S. Total,99,All Sectors,OB2,biomass,5.97169,million MMBtu
2826,2017-08,US,U.S. Total,99,All Sectors,NUC,nuclear,757.07578,million MMBtu
2827,2017-08,US,U.S. Total,99,All Sectors,NGO,natural gas & other gases,1209.1791,million MMBtu
2828,2017-08,US,U.S. Total,99,All Sectors,NG,natural gas,1183.89677,million MMBtu
2829,2017-07,US,U.S. Total,99,All Sectors,WOO,waste oil and other oils,0.65614,million MMBtu
2830,2017-07,US,U.S. Total,99,All Sectors,WOC,waste coal,10.31025,million MMBtu
2831,2017-07,US,U.S. Total,99,All Sectors,WNT,onshore wind turbine,148.45157,million MMBtu
2832,2017-07,US,U.S. Total,99,All Sectors,WNS,offshore wind turbine,0.06195,million MMBtu
2833,2017-07,US,U.S. Total,99,All Sectors,WND,wind,148.51352,million MMBtu
2834,2017-07,US,U.S. Total,99,All Sectors,WAS,renewable waste products,30.79361,million MMBtu
2835,2017-07,US,U.S. Total,99,All Sectors,TSN,estimated total solar,,million MMBtu
2836,2017-07,US,U.S. Total,99,All Sectors,TPV,estimated total solar photovoltaic,,million MMBtu
2837,2017-07,US,U.S. Total,99,All Sectors,SUN,solar,51.30857,million MMBtu
2838,2017-07,US,U.S. Total,99,All Sectors,SUB,subbituminous coal,527.64684,million MMBtu
2839,2017-07,US,U.S. Total,99,All Sectors,STH,solar thermal,2.86961,million MMBtu
2840,2017-07,US,U.S. Total,99,All Sectors,SPV,solar photovoltaic,48.43896,million MMBtu
2841,2017-07,US,U.S. Total,99,All Sectors,RFO,residual fuel oil,5.3982,million MMBtu
2842,2017-07,US,U.S. Total,99,All Sectors,REN,renewable,601.70921,million MMBtu
2843,2017-07,US,U.S. Total,99,All Sectors,RC,refined coal,266.51937,million MMBtu
2844,2017-07,US,U.S. Total,99,All Sectors,PET,petroleum,21.90283,million MMBtu
2845,2017-07,US,U.S. Total,99,All Sectors,PEL,petroleum liquids,10.19041,million MMBtu
2846,2017-07,US,U.S. Total,99,All Sectors,PC,petroleum coke,11.71242,million MMBtu
2847,2017-07,US,U.S. Total,99,All Sectors,OTH,other,20.62217,million MMBtu
2848,2017-07,US,U.S. Total,99,All Sectors,ORW,other renewables,6.11346,million MMBtu
2849,2017-07,US,U.S. Total,99,All Sectors,OOG,other gases,25.19468,million MMBtu
2850,2017-07,US,U.S. Total,99,All Sectors,OBW,biomass,19.12324,million MMBtu
2851,2017-07,US,U.S. Total,99,All Sectors,OB2,biomass,6.11346,million MMBtu
2852,2017-07,US,U.S. Total,99,All Sectors,NUC,nuclear,746.10527,million MMBtu
2853,2017-07,US,U.S. Total,99,All Sectors,NGO,natural gas & other gases,1274.41272,million MMBtu
2854,2017-07,US,U.S. Total,99,All Sectors,NG,natural gas,1249.21804,million MMBtu
2855,2017-07,US,U.S. Total,99,All Sectors,MSB,biogenic municipal solid waste,13.00978,million MMBtu
2856,2017-07,US,U.S. Total,99,All Sectors,MLG,municiapl landfill gas,24.68015,million MMBtu
2857,2017-07,US,U.S. Total,99,All Sectors,LIG,lignite coal,65.69948,million MMBtu
2858,2017-07,US,U.S. Total,99,All Sectors,LFG,landfill gas,11.67037,million MMBtu
2859,2017-07,US,U.S. Total,99,All Sectors,HYC,conventional hydroelectric,245.05053,million MMBtu
2860,2017-07,US,U.S. Total,99,All Sectors,HPS,hydro-electric pumped storage,0.0,million MMBtu
2861,2017-07,US,U.S. Total,99,All Sectors,GEO,geothermal,12.64672,million MMBtu
2862,2017-07,US,U.S. Total,99,All Sectors,FOS,fossil fuels,2656.83386,million MMBtu
2863,2017-07,US,U.S. Total,99,All Sectors,DPV,estimated small scale solar photovoltaic,,million MMBtu
2864,2017-07,US,U.S. Total,99,All Sectors,DFO,distillate fuel oil,4.13608,million MMBtu
2865,2017-07,US,U.S. Total,99,All Sectors,COW,all coal products,1360.51832,million MMBtu
2866,2017-07,US,U.S. Total,99,All Sectors,COL,"coal, excluding waste coal",1350.20807,million MMBtu
2867,2017-07,US,U.S. Total,99,All Sectors,BIT,bituminous coal,490.34238,million MMBtu
2868,2017-07,US,U.S. Total,99,All Sectors,BIS,bituminous coal and synthetic coal,490.34238,million MMBtu
2869,2017-07,US,U.S. Total,99,All Sectors,BIO,biomass,144.18986,million MMBtu
2870,2017-07,US,U.S. Total,99,All Sectors,AOR,all renewables,356.65868,million MMBtu
2871,2017-07,US,U.S. Total,99,All Sectors,ALL,all fuels,4025.27051,million MMBtu
2872,2017-07,US,U.S. Total,99,All Sectors,WWW,wood and wood wastes,113.39625,million MMBtu
2873,2017-06,US,U.S. Total,99,All Sectors,LFG,landfill gas,11.64366,million MMBtu
2874,2017-06,US,U.S. Total,99,All Sectors,BIT,bituminous coal,420.44153,million MMBtu
2875,2017-06,US,U.S. Total,99,All Sectors,BIS,bituminous coal and synthetic coal,420.44153,million MMBtu
2876,2017-06,US,U.S. Total,99,All Sectors,BIO,biomass,139.06078,million MMBtu
2877,2017-06,US,U.S. Total,99,All Sectors,FOS,fossil fuels,2195.65008,million MMBtu
2878,2017-06,US,U.S. Total,99,All Sectors,DPV,estimated small scale solar photovoltaic,,million MMBtu
2879,2017-06,US,U.S. Total,99,All Sectors,DFO,distillate fuel oil,4.07821,million MMBtu
2880,2017-06,US,U.S. Total,99,All Sectors,WWW,wood and wood wastes,108.92037,million MMBtu
2881,2017-06,US,U.S. Total,99,All Sectors,WOO,waste oil and other oils,0.90291,million MMBtu
2882,2017-06,US,U.S. Total,99,All Sectors,WOC,waste coal,8.63978,million MMBtu
2883,2017-06,US,U.S. Total,99,All Sectors,WNT,onshore wind turbine,185.47441,million MMBtu
2884,2017-06,US,U.S. Total,99,All Sectors,WNS,offshore wind turbine,0.0915,million MMBtu
2885,2017-06,US,U.S. Total,99,All Sectors,WND,wind,185.56592,million MMBtu
2886,2017-06,US,U.S. Total,99,All Sectors,WAS,renewable waste products,30.1404,million MMBtu
2887,2017-06,US,U.S. Total,99,All Sectors,TSN,estimated total solar,,million MMBtu
2888,2017-06,US,U.S. Total,99,All Sectors,TPV,estimated total solar photovoltaic,,million MMBtu
2889,2017-06,US,U.S. Total,99,All Sectors,SUN,solar,56.34142,million MMBtu
2890,2017-06,US,U.S. Total,99,All Sectors,SUB,subbituminous coal,437.65574,million MMBtu
2891,2017-06,US,U.S. Total,99,All Sectors,STH,solar thermal,4.28203,million MMBtu
2892,2017-06,US,U.S. Total,99,All Sectors,SPV,solar photovoltaic,52.0594,million MMBtu
2893,2017-06,US,U.S. Total,99,All Sectors,RFO,residual fuel oil,6.06339,million MMBtu
2894,2017-06,US,U.S. Total,99,All Sectors,COW,all coal products,1148.84375,million MMBtu
2895,2017-06,US,U.S. Total,99,All Sectors,COL,"coal, excluding waste coal",1140.20397,million MMBtu
2896,2017-06,US,U.S. Total,99,All Sectors,REN,renewable,674.48643,million MMBtu
2897,2017-06,US,U.S. Total,99,All Sectors,RC,refined coal,225.42791,million MMBtu
2898,2017-06,US,U.S. Total,99,All Sectors,PET,petroleum,23.20243,million MMBtu
2899,2017-06,US,U.S. Total,99,All Sectors,PEL,petroleum liquids,11.04451,million MMBtu
2900,2017-06,US,U.S. Total,99,All Sectors,PC,petroleum coke,12.15792,million MMBtu
2901,2017-06,US,U.S. Total,99,All Sectors,OTH,other,19.26795,million MMBtu
2902,2017-06,US,U.S. Total,99,All Sectors,ORW,other renewables,5.72955,million MMBtu
